carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status,trace_timestamp_utc,external_alignment_source_hour_index
equal_site_portfolio,2025,1,2025-01-01 00:00:00,east,0.5379375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 00:00:00+00:00,0
equal_site_portfolio,2025,135,2025-01-06 14:00:00,east,0.324325,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,134,2024-11-21 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 14:00:00+00:00,134
equal_site_portfolio,2025,135,2025-01-06 14:00:00,north,0.306,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,134,2024-11-21 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 14:00:00+00:00,134
equal_site_portfolio,2025,135,2025-01-06 14:00:00,northwest,0.4678,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,134,2024-11-21 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 14:00:00+00:00,134
equal_site_portfolio,2025,135,2025-01-06 14:00:00,southwest,0.3000666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,134,2024-11-21 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 14:00:00+00:00,134
equal_site_portfolio,2025,136,2025-01-06 15:00:00,east,0.3703375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,135,2024-11-21 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 15:00:00+00:00,135
equal_site_portfolio,2025,136,2025-01-06 15:00:00,north,0.3363,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,135,2024-11-21 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 15:00:00+00:00,135
equal_site_portfolio,2025,136,2025-01-06 15:00:00,northwest,0.49105,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,135,2024-11-21 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 15:00:00+00:00,135
equal_site_portfolio,2025,136,2025-01-06 15:00:00,southwest,0.3002333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,135,2024-11-21 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 15:00:00+00:00,135
equal_site_portfolio,2025,137,2025-01-06 16:00:00,east,0.469575,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,136,2024-11-21 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 16:00:00+00:00,136
equal_site_portfolio,2025,137,2025-01-06 16:00:00,north,0.4315,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,136,2024-11-21 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 16:00:00+00:00,136
equal_site_portfolio,2025,137,2025-01-06 16:00:00,northwest,0.49575,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,136,2024-11-21 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 16:00:00+00:00,136
equal_site_portfolio,2025,137,2025-01-06 16:00:00,southwest,0.2996666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,136,2024-11-21 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 16:00:00+00:00,136
equal_site_portfolio,2025,138,2025-01-06 17:00:00,east,0.5137125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,137,2024-11-21 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 17:00:00+00:00,137
equal_site_portfolio,2025,138,2025-01-06 17:00:00,north,0.5048,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,137,2024-11-21 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 17:00:00+00:00,137
equal_site_portfolio,2025,138,2025-01-06 17:00:00,northwest,0.46795,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,137,2024-11-21 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 17:00:00+00:00,137
equal_site_portfolio,2025,138,2025-01-06 17:00:00,southwest,0.2253666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,137,2024-11-21 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 17:00:00+00:00,137
equal_site_portfolio,2025,139,2025-01-06 18:00:00,east,0.49615,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,138,2024-11-21 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 18:00:00+00:00,138
equal_site_portfolio,2025,139,2025-01-06 18:00:00,north,0.5131,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,138,2024-11-21 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 18:00:00+00:00,138
equal_site_portfolio,2025,139,2025-01-06 18:00:00,northwest,0.45525,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,138,2024-11-21 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 18:00:00+00:00,138
equal_site_portfolio,2025,139,2025-01-06 18:00:00,southwest,0.2082,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,138,2024-11-21 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 18:00:00+00:00,138
equal_site_portfolio,2025,140,2025-01-06 19:00:00,east,0.491975,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,139,2024-11-21 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 19:00:00+00:00,139
equal_site_portfolio,2025,140,2025-01-06 19:00:00,north,0.5106,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,139,2024-11-21 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 19:00:00+00:00,139
equal_site_portfolio,2025,140,2025-01-06 19:00:00,northwest,0.4565,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,139,2024-11-21 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 19:00:00+00:00,139
equal_site_portfolio,2025,140,2025-01-06 19:00:00,southwest,0.2107,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,139,2024-11-21 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 19:00:00+00:00,139
equal_site_portfolio,2025,141,2025-01-06 20:00:00,east,0.496925,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,140,2024-11-21 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 20:00:00+00:00,140
equal_site_portfolio,2025,141,2025-01-06 20:00:00,north,0.505,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,140,2024-11-21 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 20:00:00+00:00,140
equal_site_portfolio,2025,141,2025-01-06 20:00:00,northwest,0.4694,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,140,2024-11-21 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 20:00:00+00:00,140
equal_site_portfolio,2025,141,2025-01-06 20:00:00,southwest,0.2136,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,140,2024-11-21 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 20:00:00+00:00,140
equal_site_portfolio,2025,142,2025-01-06 21:00:00,east,0.4947875,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,141,2024-11-21 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 21:00:00+00:00,141
equal_site_portfolio,2025,142,2025-01-06 21:00:00,north,0.4973,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,141,2024-11-21 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 21:00:00+00:00,141
equal_site_portfolio,2025,142,2025-01-06 21:00:00,northwest,0.4714,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,141,2024-11-21 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 21:00:00+00:00,141
equal_site_portfolio,2025,142,2025-01-06 21:00:00,southwest,0.2145,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,141,2024-11-21 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 21:00:00+00:00,141
equal_site_portfolio,2025,143,2025-01-06 22:00:00,east,0.5081500000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,142,2024-11-21 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 22:00:00+00:00,142
equal_site_portfolio,2025,143,2025-01-06 22:00:00,north,0.4921,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,142,2024-11-21 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 22:00:00+00:00,142
equal_site_portfolio,2025,143,2025-01-06 22:00:00,northwest,0.4851,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,142,2024-11-21 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 22:00:00+00:00,142
equal_site_portfolio,2025,143,2025-01-06 22:00:00,southwest,0.2335666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,142,2024-11-21 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 22:00:00+00:00,142
equal_site_portfolio,2025,144,2025-01-06 23:00:00,east,0.5250250000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,143,2024-11-21 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 23:00:00+00:00,143
equal_site_portfolio,2025,144,2025-01-06 23:00:00,north,0.4896,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,143,2024-11-21 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 23:00:00+00:00,143
equal_site_portfolio,2025,144,2025-01-06 23:00:00,northwest,0.51995,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,143,2024-11-21 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 23:00:00+00:00,143
equal_site_portfolio,2025,144,2025-01-06 23:00:00,southwest,0.2269,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,143,2024-11-21 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 23:00:00+00:00,143
equal_site_portfolio,2025,145,2025-01-07 00:00:00,east,0.5443625000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,144,2024-11-21 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 00:00:00+00:00,144
equal_site_portfolio,2025,145,2025-01-07 00:00:00,north,0.4854,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,144,2024-11-21 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 00:00:00+00:00,144
equal_site_portfolio,2025,145,2025-01-07 00:00:00,northwest,0.54745,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,144,2024-11-21 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 00:00:00+00:00,144
equal_site_portfolio,2025,145,2025-01-07 00:00:00,southwest,0.3869666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,144,2024-11-21 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 00:00:00+00:00,144
equal_site_portfolio,2025,146,2025-01-07 01:00:00,east,0.5462874999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,145,2024-11-21 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 01:00:00+00:00,145
equal_site_portfolio,2025,146,2025-01-07 01:00:00,north,0.4733,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,145,2024-11-21 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 01:00:00+00:00,145
equal_site_portfolio,2025,146,2025-01-07 01:00:00,northwest,0.56365,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,145,2024-11-21 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 01:00:00+00:00,145
equal_site_portfolio,2025,146,2025-01-07 01:00:00,southwest,0.4011333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,145,2024-11-21 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 01:00:00+00:00,145
equal_site_portfolio,2025,147,2025-01-07 02:00:00,east,0.5477125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,146,2024-11-21 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 02:00:00+00:00,146
equal_site_portfolio,2025,147,2025-01-07 02:00:00,north,0.4555,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,146,2024-11-21 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 02:00:00+00:00,146
equal_site_portfolio,2025,147,2025-01-07 02:00:00,northwest,0.56515,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,146,2024-11-21 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 02:00:00+00:00,146
equal_site_portfolio,2025,147,2025-01-07 02:00:00,southwest,0.4092,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,146,2024-11-21 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 02:00:00+00:00,146
equal_site_portfolio,2025,148,2025-01-07 03:00:00,east,0.5490499999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,147,2024-11-21 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 03:00:00+00:00,147
equal_site_portfolio,2025,148,2025-01-07 03:00:00,north,0.4451,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,147,2024-11-21 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 03:00:00+00:00,147
equal_site_portfolio,2025,148,2025-01-07 03:00:00,northwest,0.57335,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,147,2024-11-21 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 03:00:00+00:00,147
equal_site_portfolio,2025,148,2025-01-07 03:00:00,southwest,0.4198,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,147,2024-11-21 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 03:00:00+00:00,147
equal_site_portfolio,2025,149,2025-01-07 04:00:00,east,0.54845,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,148,2024-11-21 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 04:00:00+00:00,148
equal_site_portfolio,2025,149,2025-01-07 04:00:00,north,0.4376,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,148,2024-11-21 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 04:00:00+00:00,148
equal_site_portfolio,2025,149,2025-01-07 04:00:00,northwest,0.6148,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,148,2024-11-21 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 04:00:00+00:00,148
equal_site_portfolio,2025,149,2025-01-07 04:00:00,southwest,0.4225,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,148,2024-11-21 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 04:00:00+00:00,148
equal_site_portfolio,2025,150,2025-01-07 05:00:00,east,0.5459499999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,149,2024-11-21 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 05:00:00+00:00,149
equal_site_portfolio,2025,150,2025-01-07 05:00:00,north,0.4329,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,149,2024-11-21 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 05:00:00+00:00,149
equal_site_portfolio,2025,150,2025-01-07 05:00:00,northwest,0.5970500000000001,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,149,2024-11-21 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 05:00:00+00:00,149
equal_site_portfolio,2025,150,2025-01-07 05:00:00,southwest,0.4191666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,149,2024-11-21 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 05:00:00+00:00,149
equal_site_portfolio,2025,151,2025-01-07 06:00:00,east,0.5420875,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,150,2024-11-21 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 06:00:00+00:00,150
equal_site_portfolio,2025,151,2025-01-07 06:00:00,north,0.4366,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,150,2024-11-21 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 06:00:00+00:00,150
equal_site_portfolio,2025,151,2025-01-07 06:00:00,northwest,0.5425500000000001,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,150,2024-11-21 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 06:00:00+00:00,150
equal_site_portfolio,2025,151,2025-01-07 06:00:00,southwest,0.3772999999999999,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,150,2024-11-21 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 06:00:00+00:00,150
equal_site_portfolio,2025,152,2025-01-07 07:00:00,east,0.54775,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,151,2024-11-21 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 07:00:00+00:00,151
equal_site_portfolio,2025,152,2025-01-07 07:00:00,north,0.4596,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,151,2024-11-21 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 07:00:00+00:00,151
equal_site_portfolio,2025,152,2025-01-07 07:00:00,northwest,0.54995,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,151,2024-11-21 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 07:00:00+00:00,151
equal_site_portfolio,2025,152,2025-01-07 07:00:00,southwest,0.3301333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,151,2024-11-21 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 07:00:00+00:00,151
equal_site_portfolio,2025,153,2025-01-07 08:00:00,east,0.54525,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,152,2024-11-22 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 08:00:00+00:00,152
equal_site_portfolio,2025,153,2025-01-07 08:00:00,north,0.4632,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,152,2024-11-22 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 08:00:00+00:00,152
equal_site_portfolio,2025,153,2025-01-07 08:00:00,northwest,0.55035,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,152,2024-11-22 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 08:00:00+00:00,152
equal_site_portfolio,2025,153,2025-01-07 08:00:00,southwest,0.3037,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,152,2024-11-22 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 08:00:00+00:00,152
equal_site_portfolio,2025,154,2025-01-07 09:00:00,east,0.4972,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,153,2024-11-22 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 09:00:00+00:00,153
equal_site_portfolio,2025,154,2025-01-07 09:00:00,north,0.4455,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,153,2024-11-22 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 09:00:00+00:00,153
equal_site_portfolio,2025,154,2025-01-07 09:00:00,northwest,0.604,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,153,2024-11-22 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 09:00:00+00:00,153
equal_site_portfolio,2025,154,2025-01-07 09:00:00,southwest,0.3053666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,153,2024-11-22 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-16 09:00:00+00:00,153
