carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status
conservative_site_selection,2025,1,2025-01-01 00:00:00,east,0.7448,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,18,2025-01-01 17:00:00,northwest,0.298,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,17,2024-11-16 09:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,18,2025-01-01 17:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,17,2024-11-16 09:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,19,2025-01-01 18:00:00,east,0.2662,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,18,2024-11-16 10:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,19,2025-01-01 18:00:00,north,0.7295,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,18,2024-11-16 10:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,19,2025-01-01 18:00:00,northwest,0.2836,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,18,2024-11-16 10:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,19,2025-01-01 18:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,18,2024-11-16 10:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,20,2025-01-01 19:00:00,east,0.2656,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,19,2024-11-16 11:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,20,2025-01-01 19:00:00,north,0.7135,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,19,2024-11-16 11:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,20,2025-01-01 19:00:00,northwest,0.2748,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,19,2024-11-16 11:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,20,2025-01-01 19:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,19,2024-11-16 11:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,21,2025-01-01 20:00:00,east,0.2667,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,20,2024-11-16 12:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,21,2025-01-01 20:00:00,north,0.6856,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,20,2024-11-16 12:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,21,2025-01-01 20:00:00,northwest,0.2426,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,20,2024-11-16 12:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,21,2025-01-01 20:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,20,2024-11-16 12:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,22,2025-01-01 21:00:00,east,0.2683,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,21,2024-11-16 13:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,22,2025-01-01 21:00:00,north,0.671,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,21,2024-11-16 13:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,22,2025-01-01 21:00:00,northwest,0.2398,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,21,2024-11-16 13:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,22,2025-01-01 21:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,21,2024-11-16 13:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,23,2025-01-01 22:00:00,east,0.2705,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,23,2025-01-01 22:00:00,north,0.6575,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,23,2025-01-01 22:00:00,northwest,0.2001,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,23,2025-01-01 22:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,24,2025-01-01 23:00:00,east,0.2695,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,24,2025-01-01 23:00:00,north,0.6511,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,24,2025-01-01 23:00:00,northwest,0.1737,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,24,2025-01-01 23:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,25,2025-01-02 00:00:00,east,0.4152,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,25,2025-01-02 00:00:00,north,0.643,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,25,2025-01-02 00:00:00,northwest,0.2509,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,25,2025-01-02 00:00:00,southwest,0.0325,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,26,2025-01-02 01:00:00,east,0.4488,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,26,2025-01-02 01:00:00,north,0.6333,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,26,2025-01-02 01:00:00,northwest,0.2667,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,26,2025-01-02 01:00:00,southwest,0.0328,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,27,2025-01-02 02:00:00,east,0.4623,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,27,2025-01-02 02:00:00,north,0.626,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,27,2025-01-02 02:00:00,northwest,0.2796,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,27,2025-01-02 02:00:00,southwest,0.0337,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,28,2025-01-02 03:00:00,east,0.458,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,28,2025-01-02 03:00:00,north,0.6217,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,28,2025-01-02 03:00:00,northwest,0.2893,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,28,2025-01-02 03:00:00,southwest,0.0345,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,29,2025-01-02 04:00:00,east,0.4549,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,29,2025-01-02 04:00:00,north,0.6231,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,29,2025-01-02 04:00:00,northwest,0.3005,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,29,2025-01-02 04:00:00,southwest,0.0337,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,30,2025-01-02 05:00:00,east,0.4529,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,30,2025-01-02 05:00:00,north,0.6297,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,30,2025-01-02 05:00:00,northwest,0.3037,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,30,2025-01-02 05:00:00,southwest,0.0321,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,31,2025-01-02 06:00:00,east,0.4341,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,31,2025-01-02 06:00:00,north,0.6341,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,31,2025-01-02 06:00:00,northwest,0.2844,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,31,2025-01-02 06:00:00,southwest,0.0268,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,32,2025-01-02 07:00:00,east,0.3872,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,32,2025-01-02 07:00:00,north,0.6437,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,32,2025-01-02 07:00:00,northwest,0.2799,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,32,2025-01-02 07:00:00,southwest,0.0206,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,33,2025-01-02 08:00:00,east,0.3799,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,33,2025-01-02 08:00:00,north,0.6397,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,33,2025-01-02 08:00:00,northwest,0.283,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,33,2025-01-02 08:00:00,southwest,0.0183,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,34,2025-01-02 09:00:00,east,0.3412,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,34,2025-01-02 09:00:00,north,0.6258,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,34,2025-01-02 09:00:00,northwest,0.2749,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,34,2025-01-02 09:00:00,southwest,0.0148,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,35,2025-01-02 10:00:00,east,0.2797,Beijing,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,34,2024-11-17 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,35,2025-01-02 10:00:00,north,0.5937,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,34,2024-11-17 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,35,2025-01-02 10:00:00,northwest,0.3022,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,34,2024-11-17 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,35,2025-01-02 10:00:00,southwest,0.0112,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,34,2024-11-17 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,36,2025-01-02 11:00:00,east,0.1876,Beijing,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,35,2024-11-17 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,36,2025-01-02 11:00:00,north,0.5535,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,35,2024-11-17 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,36,2025-01-02 11:00:00,northwest,0.3545,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,35,2024-11-17 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,36,2025-01-02 11:00:00,southwest,0.005,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,35,2024-11-17 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,37,2025-01-02 12:00:00,east,0.1528,Beijing,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,36,2024-11-17 04:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,37,2025-01-02 12:00:00,north,0.5431,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,36,2024-11-17 04:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,37,2025-01-02 12:00:00,northwest,0.2993,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,36,2024-11-17 04:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,37,2025-01-02 12:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,36,2024-11-17 04:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,38,2025-01-02 13:00:00,east,0.151,Beijing,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,37,2024-11-17 05:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,38,2025-01-02 13:00:00,north,0.5078,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,37,2024-11-17 05:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,38,2025-01-02 13:00:00,northwest,0.3531,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,37,2024-11-17 05:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,38,2025-01-02 13:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,37,2024-11-17 05:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,39,2025-01-02 14:00:00,east,0.1715,Beijing,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,38,2024-11-17 06:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,39,2025-01-02 14:00:00,north,0.4963,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,38,2024-11-17 06:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,39,2025-01-02 14:00:00,northwest,0.351,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,38,2024-11-17 06:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,39,2025-01-02 14:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,38,2024-11-17 06:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,40,2025-01-02 15:00:00,east,0.2482,Beijing,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,39,2024-11-17 07:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,40,2025-01-02 15:00:00,north,0.5231,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,39,2024-11-17 07:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,40,2025-01-02 15:00:00,northwest,0.4191,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,39,2024-11-17 07:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,40,2025-01-02 15:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,39,2024-11-17 07:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,41,2025-01-02 16:00:00,east,0.3074,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,40,2024-11-17 08:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
